FundingOrgName,LeadROName,ProjectReference,ProjectCategory,PISurname,PIFirstName,PIOtherNames,Title,StartDate,EndDate,AwardPounds,ExpenditurePounds,FundingOrgId,LeadROId,PIId,ProjectId,GTRProjectUrl
STFC,University of Oxford,ST/L000024/1,Research Grant,Jarvis,Matthew,John,Euclid Implementation Phase,30/09/2013,29/09/2015,76900,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,EBE76AFB-6B36-42AB-B7F5-4A11AC379EC4,E1A42862-D856-457B-900D-E2131BB4C962,http://gtr.rcuk.ac.uk:80/project/E1A42862-D856-457B-900D-E2131BB4C962
STFC,The University of Manchester,ST/M003965/1,Research Grant,Oh,Alexander,,3D diamond detector technology and radiation hardness studies,01/04/2015,31/03/2017,258056,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,D54CF1A5-8255-4259-B85F-EED024E087BD,D435DBB3-F735-4472-8C4D-C90D89B683B9,http://gtr.rcuk.ac.uk:80/project/D435DBB3-F735-4472-8C4D-C90D89B683B9
STFC,University of Sussex,PP/C001214/2,Fellowship,Lewis,Antony,Martin,Cosmology from the Cosmic Microwave Background,01/01/2010,31/08/2010,41629,,D7F4F462-0518-4784-908A-D12633C139B3,A8967420-49D3-4509-9912-25FB3EC75B74,7F80807E-5A41-4515-AD5E-23ACBF5C726E,5D972198-570D-4EA2-93FB-D068CCC9BAE9,http://gtr.rcuk.ac.uk:80/project/5D972198-570D-4EA2-93FB-D068CCC9BAE9
STFC,University College London,ST/K003100/1,Research Grant,Guttridge,Philip,,LISA Pathfinder Qualification Delta Costs,01/04/2012,31/08/2012,26647,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,1582E978-AB5E-4978-B37C-0382106D8ED6,4DBA4C08-59CB-4756-BC08-CD24A3628491,http://gtr.rcuk.ac.uk:80/project/4DBA4C08-59CB-4756-BC08-CD24A3628491
STFC,University College London,ST/N001451/1,Research Grant,Cropper,Mark,Scott,Euclid Ground System 2015-2020,01/04/2015,30/06/2020,409338,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,4CAF2535-5CD7-40A1-ABD4-8F7769B393B6,A5D753B7-E2CE-4C31-A3D4-DE80E2898407,http://gtr.rcuk.ac.uk:80/project/A5D753B7-E2CE-4C31-A3D4-DE80E2898407
STFC,The Observatory Science Centre,ST/G502147/1,Research Grant,Voss,Sandra,,Telescope and More - Anniversary Celebrations for IYA,14/01/2009,13/01/2010,10000,,D7F4F462-0518-4784-908A-D12633C139B3,1E08E476-85B4-40A1-B5B9-B372A01ED2E8,351D2896-771C-42A0-88B9-7E7BB145F937,EF4B5E4B-B079-4F26-ADB0-D6D3F37CDD2F,http://gtr.rcuk.ac.uk:80/project/EF4B5E4B-B079-4F26-ADB0-D6D3F37CDD2F
STFC,University of Leicester,ST/M007235/1,Research Grant,Lees,John,Ernest,PIXS: Portable Imaging X-ray Fluorescence System,01/07/2015,31/12/2015,48761,,D7F4F462-0518-4784-908A-D12633C139B3,C842A34F-18F7-454D-A259-FED802368496,9DD62DAC-6379-4C01-A39C-33A593CC3FAC,A14B7F3F-1C56-4205-9FAA-CEDEA934822E,http://gtr.rcuk.ac.uk:80/project/A14B7F3F-1C56-4205-9FAA-CEDEA934822E
STFC,"Queen Mary, University of London",ST/H002545/1,Research Grant,Burgess,David,,Visitors in Astronomy,18/07/2010,31/03/2012,29895,,D7F4F462-0518-4784-908A-D12633C139B3,D5337A10-AC8A-402A-8164-C5F9CC6B0140,3BCAB66E-EF72-41F0-ABD0-09C2B6FF245C,60A6C1B8-81CA-4FA1-9931-DA1DB3743FAE,http://gtr.rcuk.ac.uk:80/project/60A6C1B8-81CA-4FA1-9931-DA1DB3743FAE
STFC,University of Central Lancashire,ST/K000527/1,Research Grant,Kurtz,Donald,Wayne,"An exploratory study of the first bi-axial pulsating roAp star, KIC\,10195926",23/04/2012,22/06/2012,1635,,D7F4F462-0518-4784-908A-D12633C139B3,AEC15D5A-BFD5-4D34-978F-500C126C4FDC,0EA53EFA-2D20-4F88-8201-8DD3784858F7,013C12A3-0C90-4D48-9F13-E55AFA5D3201,http://gtr.rcuk.ac.uk:80/project/013C12A3-0C90-4D48-9F13-E55AFA5D3201
STFC,University of Leicester,ST/J002232/1,Research Grant,Fraser,George,,LOFT - Assessment Phase,01/11/2011,31/01/2013,21590,,D7F4F462-0518-4784-908A-D12633C139B3,C842A34F-18F7-454D-A259-FED802368496,5EFF9C33-A2E6-4AEA-B862-3A35F816D2ED,83C57161-2895-44E3-A889-CFE61F35F7A5,http://gtr.rcuk.ac.uk:80/project/83C57161-2895-44E3-A889-CFE61F35F7A5
STFC,University of Oxford,ST/K002740/1,Research Grant,Clarke,Fraser,,Stargazing Oxfordshire: University Researchers and Community Astronomers bringing Space Science to the Public,01/08/2012,31/10/2013,6000,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,CDED62C8-5654-475C-BEBF-A8FB27986EDB,CB9D4DAE-4336-4F93-9E12-B71D0E304430,http://gtr.rcuk.ac.uk:80/project/CB9D4DAE-4336-4F93-9E12-B71D0E304430
STFC,University College London,ST/K000268/1,Research Grant,Thomas,Jennifer,Anne,"MINOS, Spokesperson travel",01/02/2012,31/01/2013,8000,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,80391E90-07A9-4277-A73F-7668D6325A68,4DC82ACD-840E-45D9-BC13-D632FA550AB9,http://gtr.rcuk.ac.uk:80/project/4DC82ACD-840E-45D9-BC13-D632FA550AB9
STFC,Imperial College London,ST/M003558/1,Research Grant,Clements,David,,Herschel Post Operations Support FY15-16,01/04/2015,31/03/2016,89859,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,7BFDE2BE-5409-4B3C-9B9F-AC6A3ABB69D8,F0DAC427-FEB8-41D5-9280-C8C187C66972,http://gtr.rcuk.ac.uk:80/project/F0DAC427-FEB8-41D5-9280-C8C187C66972
STFC,University College London,ST/J002275/1,Research Grant,Coates,Andrew,John,EJSM JUICE Continuation,01/04/2011,31/03/2012,22989,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,7BBA7EFB-6519-45EE-8FA2-FCF1519FF9E1,A6FFCC99-6C60-4BD7-9997-D1042AAA5089,http://gtr.rcuk.ac.uk:80/project/A6FFCC99-6C60-4BD7-9997-D1042AAA5089
STFC,University of Oxford,PP/D000866/1,Research Grant,Calcutt,Simon,,Cassini CIRS post launch operations support,01/04/2006,31/03/2010,112076,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,F6DB1CCB-4D9E-4414-B08D-7A09D8EA26A6,7D8561B4-59E3-4BEA-8179-BE2140401A75,http://gtr.rcuk.ac.uk:80/project/7D8561B4-59E3-4BEA-8179-BE2140401A75
STFC,University of Leicester,ST/N000978/1,Research Grant,Barstow,Martin,Adrian,Gaia Data Flow System: 2015-2018: Leicester Element,01/04/2015,31/03/2018,361166,,D7F4F462-0518-4784-908A-D12633C139B3,C842A34F-18F7-454D-A259-FED802368496,88981C7B-3937-4AFF-BAC4-7A4511A29BCD,70A5C0C4-5D31-4CA3-A4B5-C2CC3D0A5F98,http://gtr.rcuk.ac.uk:80/project/70A5C0C4-5D31-4CA3-A4B5-C2CC3D0A5F98
STFC,Aberystwyth University,ST/G00420X/1,Research Grant,Grande,Manuel,,Post Launch Support: ASPERA-4 instrument on Venus Express,01/04/2010,30/09/2011,2730,,D7F4F462-0518-4784-908A-D12633C139B3,E4757A6E-7326-472B-9979-B47D77A65446,C804CDE1-9000-463A-AE40-64A20F3B40F3,CF65BC38-2410-4709-AC74-BED91530410E,http://gtr.rcuk.ac.uk:80/project/CF65BC38-2410-4709-AC74-BED91530410E
STFC,University of Sheffield,ST/H000127/1,Research Grant,Ng,Jo Shien,,Knowledge Exchange in AlGaAs X-ray detectors - resubmission,01/12/2009,30/11/2012,136920,,D7F4F462-0518-4784-908A-D12633C139B3,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,8CD581D9-EF3B-4751-8886-C530E7D568A8,78231E29-346C-4805-839D-C0752FB540B9,http://gtr.rcuk.ac.uk:80/project/78231E29-346C-4805-839D-C0752FB540B9
STFC,University of Nottingham,ST/J002844/1,Fellowship,Hatch,Nina,,Protoclusters: cradles of galaxy formation,01/03/2013,28/02/2018,409489,,D7F4F462-0518-4784-908A-D12633C139B3,936D002F-A8D1-4A93-AE5D-825ED0903D8D,252E7155-4D23-48AB-B17C-1BB062BED97C,F718A37F-FBD5-4721-82DA-D3D8A43FADD5,http://gtr.rcuk.ac.uk:80/project/F718A37F-FBD5-4721-82DA-D3D8A43FADD5
STFC,The University of Manchester,ST/N001095/1,Research Grant,Davis,Richard,,Planck Post Launch Support 4 2015- 2016,01/04/2015,31/03/2016,87127,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,B9D3193D-EE31-4FE3-8D0A-33FD45F8CC1A,31A46DC8-1875-47CE-9C4D-BE5F7D7FDECD,http://gtr.rcuk.ac.uk:80/project/31A46DC8-1875-47CE-9C4D-BE5F7D7FDECD
STFC,University of Glasgow,ST/J000361/1,Research Grant,Rowan,Sheila,,Investigations in Gravitational Radiation,01/04/2012,30/09/2013,3135410,,D7F4F462-0518-4784-908A-D12633C139B3,D949B0B2-08E0-4BFC-963B-5E378E92BDDA,BC1C7F29-F618-4B65-A1DE-2E12967FB298,D043C23A-4DD5-46E2-842B-BB7AE66433E0,http://gtr.rcuk.ac.uk:80/project/D043C23A-4DD5-46E2-842B-BB7AE66433E0
STFC,University College London,ST/H001158/2,Research Grant,Konstantinidis,Nikolaos,,Experimental Particle Physics at UCL,01/10/2010,30/09/2012,3249880,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,D6E28823-7714-448B-B8AF-0EAE1E9EC2A1,7389FF92-25B3-47B4-9F6E-CF1E67A227FC,http://gtr.rcuk.ac.uk:80/project/7389FF92-25B3-47B4-9F6E-CF1E67A227FC
STFC,Dundee Science Centre,ST/I505264/1,Research Grant,Crookes,Hannah,Victoria,Views of Near and Far: Tayside meets the Universe,01/10/2010,31/03/2012,9700,,D7F4F462-0518-4784-908A-D12633C139B3,61A9C698-4908-4DC9-9D51-9E7583BF6983,FA08A9CC-149E-4589-874B-55B7EB776EDD,323D40A2-1257-4E47-A40F-D8C0DCB5AA39,http://gtr.rcuk.ac.uk:80/project/323D40A2-1257-4E47-A40F-D8C0DCB5AA39
STFC,University of Cambridge,ST/I000143/1,Research Grant,Parker,Michael Andrew,,GridPP Tranche 2 Tier-2 hardware allocation (Grid PP3 equipment),01/02/2010,31/03/2010,38870,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,087A8744-45C7-4BB0-9E7E-71F6252414E6,A7FA9939-C1CE-447F-87A5-C32758D27E40,http://gtr.rcuk.ac.uk:80/project/A7FA9939-C1CE-447F-87A5-C32758D27E40
STFC,The University of Manchester,PP/D001099/1,Research Grant,Gilmour,James,Duncan,Investigating the Early Solar System with Isotope Cosmochemistry - Manchester Cosmochemistry Rolling Grant,01/04/2006,31/03/2009,1614830,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,FA1E8177-C940-48FF-ADA8-939FA9ACDF0B,BFB08929-98B3-4485-B32D-BF39D8500C9B,http://gtr.rcuk.ac.uk:80/project/BFB08929-98B3-4485-B32D-BF39D8500C9B
STFC,Imperial College London,ST/K002848/1,Research Grant,Sedgbeer,Julia,,SuperNEMO Commissioning and Sensitivity Demonstration,01/04/2013,31/12/2016,180732,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,3CFC2EC4-0F5C-4C9D-B3FE-E5DBD889E45C,DB9E28D0-77F4-4B6A-9134-CE70ECE0002F,http://gtr.rcuk.ac.uk:80/project/DB9E28D0-77F4-4B6A-9134-CE70ECE0002F
STFC,University of Edinburgh,ST/J005371/1,Research Grant,Cockell,Charles,Seaton,Investigating the habitability of Martian fluids,21/11/2012,20/05/2016,92867,,D7F4F462-0518-4784-908A-D12633C139B3,F0F2AC58-F3D5-4F25-8E51-6AF679C5EBFA,D703E236-B063-497E-9E25-39A5B7B7B1E1,1DB35C6F-3DE6-4C07-84C4-B580BAF659EB,http://gtr.rcuk.ac.uk:80/project/1DB35C6F-3DE6-4C07-84C4-B580BAF659EB
STFC,University of Edinburgh,ST/I002901/1,Research Grant,Taylor,Andrew,,Euclid Definition Phase,01/04/2010,30/06/2011,81672,,D7F4F462-0518-4784-908A-D12633C139B3,F0F2AC58-F3D5-4F25-8E51-6AF679C5EBFA,9EFBA34A-8B13-4461-8C1F-B8D1964F175A,9FCBF33B-D27A-4E2A-91A6-B5B1655993A0,http://gtr.rcuk.ac.uk:80/project/9FCBF33B-D27A-4E2A-91A6-B5B1655993A0
STFC,University of Exeter,ST/H002707/1,Research Grant,Patience,Jennifer,Lynn,Direct Imaging of Exoplanets,08/11/2010,31/03/2012,295915,,D7F4F462-0518-4784-908A-D12633C139B3,961756BF-E31F-4A13-836F-0A09BA02385C,054E32ED-5822-4020-BD82-11A9FC42E3E1,972168EC-07D1-4712-8BAE-B4ADD7F108D9,http://gtr.rcuk.ac.uk:80/project/972168EC-07D1-4712-8BAE-B4ADD7F108D9
STFC,University of the West of Scotland,ST/L000792/1,Research Grant,Reid,Stuart,,ET-R&amp;D - Networking and R&amp;D for the Einstein Telescope,01/04/2013,31/03/2016,9121,,D7F4F462-0518-4784-908A-D12633C139B3,6786BBB0-D64D-4D47-B725-7AD417D4ED4F,0226C409-8D30-4112-BF85-7A0E724A7F88,58BF8C35-4866-4DAA-AD67-C0ABB132793B,http://gtr.rcuk.ac.uk:80/project/58BF8C35-4866-4DAA-AD67-C0ABB132793B
STFC,University of Cambridge,ST/L005034/1,Research Grant,Parry,Ian,Robert,"4MOST Phase A Continuation, 2013-14",01/10/2013,31/03/2014,48357,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,B4DE282C-2A46-48FA-B1AB-093D691CFFFD,A2EF6E85-CF7F-4248-A29A-B0DC953A6471,http://gtr.rcuk.ac.uk:80/project/A2EF6E85-CF7F-4248-A29A-B0DC953A6471
STFC,University of Leicester,PP/E002056/1,Research Grant,Fraser,George,,Bepi Colombo Mercury Imaging X-ray Spectrometer,01/05/2006,30/04/2014,3360780,,D7F4F462-0518-4784-908A-D12633C139B3,C842A34F-18F7-454D-A259-FED802368496,5EFF9C33-A2E6-4AEA-B862-3A35F816D2ED,BA5924FB-5B18-4A49-9C8F-C2FF7537592A,http://gtr.rcuk.ac.uk:80/project/BA5924FB-5B18-4A49-9C8F-C2FF7537592A
STFC,Edinburgh International Science Festival,ST/G503144/1,Research Grant,Gage,Simon,,'From Earth to the Universe' linked to career opportunities,02/04/2009,01/08/2009,4650,,D7F4F462-0518-4784-908A-D12633C139B3,BFA113B6-46E0-4E9C-9A69-5E661A70BF0F,5C52430D-E7FD-4E8D-B5FC-305D24474222,55B6B555-9438-4B61-A3EE-B2F4B89F315F,http://gtr.rcuk.ac.uk:80/project/55B6B555-9438-4B61-A3EE-B2F4B89F315F
STFC,Imperial College London,ST/I002200/1,Research Grant,Colling,David,,GridPP Tier 2 Support Post - Additional funding,01/08/2010,30/06/2011,44535,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,F0FA79E1-9671-461F-8455-EAED309C5438,E4E25F56-7CB3-48ED-8BA9-B0C9AE7D0E22,http://gtr.rcuk.ac.uk:80/project/E4E25F56-7CB3-48ED-8BA9-B0C9AE7D0E22
STFC,Lancaster University,ST/J005576/1,Research Grant,Jones,Roger,William,Network Uplift for GridPP Computing,25/01/2012,31/03/2012,283000,,D7F4F462-0518-4784-908A-D12633C139B3,44160F04-5CBF-4E8E-A6C6-C0EF61A5865C,8632879A-5A5B-49BB-9052-4E47C901EBFE,C6DEB52C-2BE1-47B5-908E-D995765D4ED3,http://gtr.rcuk.ac.uk:80/project/C6DEB52C-2BE1-47B5-908E-D995765D4ED3
STFC,University of Surrey,ST/I005528/1,Fellowship,Rios Huguet,Arnau,,Time evolution of fermionic systems from first principles,01/08/2011,08/10/2016,417616,,D7F4F462-0518-4784-908A-D12633C139B3,67B34D05-3A52-4A09-8FF9-F2398D60E246,85D64DAA-A659-4C61-B07D-1F918BCB3F3A,712FC480-AACE-40B0-AC3B-D39461BB13DB,http://gtr.rcuk.ac.uk:80/project/712FC480-AACE-40B0-AC3B-D39461BB13DB
STFC,"Queen Mary, University of London",ST/F002823/1,Research Grant,Nelson,Richard,Paul,Planet Formation in Realistic Protostellar Disc Models,01/01/2009,31/03/2012,361372,,D7F4F462-0518-4784-908A-D12633C139B3,D5337A10-AC8A-402A-8164-C5F9CC6B0140,C0FBC2D4-ACD0-42FB-9907-044E58E81E94,FECF960F-8720-4523-A7CA-D0718C31642C,http://gtr.rcuk.ac.uk:80/project/FECF960F-8720-4523-A7CA-D0718C31642C
STFC,University of Sussex,ST/K002279/1,Research Grant,Oliver,Sebastian,James,Automatic Classification Software for MRI brain scans: A Diagnostic tool,31/03/2013,30/11/2013,48454,,D7F4F462-0518-4784-908A-D12633C139B3,A8967420-49D3-4509-9912-25FB3EC75B74,CB63CBF1-070C-4113-8E74-ADE795B0B3F3,F7E635E0-1E19-452A-B01F-E7DC7025E63A,http://gtr.rcuk.ac.uk:80/project/F7E635E0-1E19-452A-B01F-E7DC7025E63A
STFC,University of Leicester,PP/C000722/1,Research Grant,Watson,Michael,Geoffrey,Astrogrid 2 Central Fund Holder,18/01/2005,17/01/2009,438435,,D7F4F462-0518-4784-908A-D12633C139B3,C842A34F-18F7-454D-A259-FED802368496,4114B681-490B-400F-9325-A1E0C15D7B2A,178D9370-FB2C-4C86-8E9C-D3FB2BBD977B,http://gtr.rcuk.ac.uk:80/project/178D9370-FB2C-4C86-8E9C-D3FB2BBD977B
STFC,University College London,ST/M000974/1,Research Grant,Price,Stephen,Douglas,Ices: from molecular cloud to ocean,01/04/2015,31/03/2018,105517,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,726CD731-55EC-4DCD-9F46-BB6D52DD90BE,926E6732-FE25-4135-858A-D1E7EBB1AC21,http://gtr.rcuk.ac.uk:80/project/926E6732-FE25-4135-858A-D1E7EBB1AC21
STFC,University of Oxford,ST/I00193X/1,Research Grant,Ferreira,Pedro,,CMB and Early Universe Research at Oxford Astrophysics 2011 - 2.014,01/04/2011,31/03/2013,437005,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,A9AAA9D8-D660-481B-B7FB-C8431022F4E2,C5D7FBE4-6636-4EF5-A31D-D11830E4B206,http://gtr.rcuk.ac.uk:80/project/C5D7FBE4-6636-4EF5-A31D-D11830E4B206
STFC,University College London,ST/F006705/1,Research Grant,Page,Mathew,James,XMM Survey Science Centre,01/04/2007,31/03/2009,329298,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,64531BCE-6D14-4B91-9517-3365EDEAC73A,52F0E00E-F7B5-452D-97CB-D2151F993D19,http://gtr.rcuk.ac.uk:80/project/52F0E00E-F7B5-452D-97CB-D2151F993D19
STFC,University of Oxford,ST/I003010/1,Research Grant,Irwin,Patrick,Gerard,"Co-I Support for the ExoMars Climate Sounder experiment, Mars Trace Gas Orbiter",01/04/2011,30/09/2015,152248,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,43AF5401-7205-471A-8BEB-4F0E195088B0,541FC10C-59B1-41DF-8C66-D1C35833B292,http://gtr.rcuk.ac.uk:80/project/541FC10C-59B1-41DF-8C66-D1C35833B292
STFC,University of St Andrews,ST/K001760/1,Research Grant,Meagher,Thomas,,STFC/NERC Bioinformatics &amp; Environmental 'Omics Network,01/11/2012,31/10/2015,239647,,D7F4F462-0518-4784-908A-D12633C139B3,C0E4FAD2-3C8B-410A-B6DF-3B9B9E433060,BE4E9B14-6266-410E-950B-80ACAD00E7D9,56022A0A-AD11-4F77-A342-D6F9A2D7E1A4,http://gtr.rcuk.ac.uk:80/project/56022A0A-AD11-4F77-A342-D6F9A2D7E1A4
STFC,The University of Manchester,ST/L002868/1,Research Grant,Cocolios,Thomas,Elias,PARADISE:Purification-assisted radioactive-decay and ionisation spectroscopy of very exotic isotopes of copper and gallium at the CERN-ISOLDE facility,31/03/2014,30/03/2017,127350,,D7F4F462-0518-4784-908A-D12633C139B3,E5AFE7E4-FF5D-4FF1-B50B-E04A6DF7D791,2173F3B3-0B59-44F1-A354-894115AA8CF2,F460406A-2423-4621-8111-D661CA5C45DA,http://gtr.rcuk.ac.uk:80/project/F460406A-2423-4621-8111-D661CA5C45DA
STFC,University of Glasgow,ST/F012381/1,Research Grant,Rosner,Guenther,,PANDA@FAIR,01/01/2009,31/03/2010,2636940,,D7F4F462-0518-4784-908A-D12633C139B3,D949B0B2-08E0-4BFC-963B-5E378E92BDDA,6450F872-F34D-4455-B36F-015D8BD6B0D7,F5A7DE8C-8B7B-48C9-9DCE-D5202EE8EF1E,http://gtr.rcuk.ac.uk:80/project/F5A7DE8C-8B7B-48C9-9DCE-D5202EE8EF1E
STFC,University College London,PP/E006884/1,Research Grant,Cole,Richard,Ernest,PRISM: Payloads with Resource-efficient Integration for Science Missions. Joint proposal with Astrium UK,01/11/2007,31/01/2009,44410,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,2FF2692A-0B70-430F-AB15-11A0E1FF9151,0E40E98A-6DA0-4B0D-A75F-71A64A853816,http://gtr.rcuk.ac.uk:80/project/0E40E98A-6DA0-4B0D-A75F-71A64A853816
STFC,University of York,PP/F001053/1,Fellowship,Jenkins,David,Gareth,Public engagement for nuclear science,01/10/2007,30/09/2009,45288,,D7F4F462-0518-4784-908A-D12633C139B3,4C8B6E93-01E5-4C35-B017-762AA513CEC9,CC308287-408B-44DE-8F6E-411B5CB01895,6B69FBDE-A49A-4B98-8B2C-73D9B6110F4F,http://gtr.rcuk.ac.uk:80/project/6B69FBDE-A49A-4B98-8B2C-73D9B6110F4F
STFC,University of Cambridge,ST/F006799/1,Research Grant,McMahon,Richard,Gerard,Continued Post Launch Support(PLS) of XMM-Newton in the UK(2007-2009),01/03/2008,28/02/2010,79919,,D7F4F462-0518-4784-908A-D12633C139B3,D1774113-D5D2-4B7C-A412-66A90FE4B96F,3B78B7B7-748E-4F98-A1D9-E05D9C0A9E88,B5070E3F-B872-4EF7-8DD7-70B8C18A662E,http://gtr.rcuk.ac.uk:80/project/B5070E3F-B872-4EF7-8DD7-70B8C18A662E
STFC,University College London,ST/I002928/1,Research Grant,Harra,Louise,Kim,Solar Orbiter Definition Phase support for the EUI,01/04/2010,31/03/2012,486696,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,FB96FFD3-B8A3-4878-A943-5405EEBF4646,A5F4A504-1169-404F-B815-720DB39318EF,http://gtr.rcuk.ac.uk:80/project/A5F4A504-1169-404F-B815-720DB39318EF
STFC,University College London,ST/I00274X/1,Research Grant,Coates,Andrew,John,"Panoramic Camera (PanCam) for ExoMars, funding to Mar 2013",01/04/2010,28/02/2015,2614860,,D7F4F462-0518-4784-908A-D12633C139B3,3A5E126D-C175-4730-9B7B-E6D8CF447F83,7BBA7EFB-6519-45EE-8FA2-FCF1519FF9E1,BD79EF04-0A24-4F55-A6B5-72842690EA70,http://gtr.rcuk.ac.uk:80/project/BD79EF04-0A24-4F55-A6B5-72842690EA70
STFC,University of the West of Scotland,ST/J000183/1,Research Grant,Andreyev,Andrei,,University of the West of Scotland Nuclear Physics Group Consolidated Grant,23/11/2011,31/08/2012,225526,,D7F4F462-0518-4784-908A-D12633C139B3,6786BBB0-D64D-4D47-B725-7AD417D4ED4F,7B0D2562-9E08-42FD-BE50-CBB3B2A496D1,5CE140C9-08B2-497A-9FAF-79076B59DF0D,http://gtr.rcuk.ac.uk:80/project/5CE140C9-08B2-497A-9FAF-79076B59DF0D
STFC,Lancaster University,PP/E002625/1,Research Grant,Dexter,Amos,Christopher,LCABD Collaboration: Work Package 5: Crab Cavity,01/04/2007,31/01/2009,319913,,D7F4F462-0518-4784-908A-D12633C139B3,44160F04-5CBF-4E8E-A6C6-C0EF61A5865C,F68D1D97-DC86-453B-9119-065B9C0E5907,A16470FD-98B2-4AD4-B8A5-83A9EB94BE64,http://gtr.rcuk.ac.uk:80/project/A16470FD-98B2-4AD4-B8A5-83A9EB94BE64
STFC,Glyndwr University,ST/L001985/1,Research Grant,Yu,Guoyu,,Novel Mathematical Techniques for Advanced Tool-paths to Transform High-value Optical Fabrication,01/02/2014,31/07/2016,72078,,D7F4F462-0518-4784-908A-D12633C139B3,845C79D4-F696-49C1-BE40-C7E9B890AE0C,29FC3E0F-1E82-4301-8F12-F68E9F553499,FACADBE8-7878-4055-B6CA-6DA912F5488A,http://gtr.rcuk.ac.uk:80/project/FACADBE8-7878-4055-B6CA-6DA912F5488A
STFC,Open University,ST/G002533/1,Research Grant,White,Glenn,,Open University Rolling Grant 2009 - 2014,01/04/2009,31/03/2012,1528420,,D7F4F462-0518-4784-908A-D12633C139B3,89E6D9CB-DAF8-40A2-A9EF-B330A5A7FC24,7701B84B-2249-4A48-B3EE-9DDD653CCFFC,EA1E4A71-1C2B-403A-B9F6-7C41D6A267D3,http://gtr.rcuk.ac.uk:80/project/EA1E4A71-1C2B-403A-B9F6-7C41D6A267D3
STFC,University of Oxford,ST/L000539/1,Research Grant,Jones,Michael,Edward,SKA preconstruction stage 1,01/04/2012,31/03/2014,1413340,,D7F4F462-0518-4784-908A-D12633C139B3,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,DF4AFC5D-9D12-458C-B37D-4B0868B5A688,349DF12F-0086-41D6-86AB-841B4DF04C4D,http://gtr.rcuk.ac.uk:80/project/349DF12F-0086-41D6-86AB-841B4DF04C4D
STFC,Imperial College London,ST/G003122/1,Research Grant,Schwartz,Steven,J,ExoMars Magnetometry Support for PDR Phase,01/08/2008,30/06/2010,28933,,D7F4F462-0518-4784-908A-D12633C139B3,46387D84-F71E-4B7D-8C7D-9C288F113510,0B6B3DD0-ADBA-45BF-A79A-2EA02D2C8812,DEA74D3E-766E-4D2C-A5BE-67B6669180E3,http://gtr.rcuk.ac.uk:80/project/DEA74D3E-766E-4D2C-A5BE-67B6669180E3
STFC,National Museum Wales,PP/E509822/1,Research Grant,Horak,Jana,Mary,Down to Earth: An astronomy education programme for Wales,01/07/2007,28/02/2010,22000,,D7F4F462-0518-4784-908A-D12633C139B3,4BA765CA-B8C3-421F-B756-168C9F553308,8A48A7B2-DB33-4276-8303-1F9EFA5D5913,BFDFFD30-E8F4-4546-BE81-6D7E6299027F,http://gtr.rcuk.ac.uk:80/project/BFDFFD30-E8F4-4546-BE81-6D7E6299027F
